naca,alpha,Re,shinyou,cl,cd,cm,ld,converged,bubble_start,bubble_end,separation
4408,5.4,750000.0,,1.0875,0.00823,-0.1077,132.13851761846902,True,,,
4408,5.5,750000.0,,1.1003,0.00816,-0.1082,134.8406862745098,True,,,
4408,5.6000000000000005,750000.0,,1.111,0.00829,-0.1078,134.01688781664654,True,,,
4408,5.7,750000.0,,1.131,0.00818,-0.1098,138.2640586797066,True,,,
4408,5.800000000000001,750000.0,,1.1516,0.00793,-0.112,145.22068095838588,True,,,
4408,5.9,750000.0,,1.1448,0.0086,-0.1077,133.11627906976744,True,,,
4408,6.0,750000.0,,1.1596,0.00841,-0.1083,137.8834720570749,True,,,
4408,6.1000000000000005,750000.0,,1.1746,0.00841,-0.1092,139.66706302021402,True,,,
4408,6.2,750000.0,,1.1897,0.00884,-0.1106,134.58144796380088,True,,,
4408,6.300000000000001,750000.0,,1.1983,0.00893,-0.1099,134.1881298992161,True,0.023603,0.037554,
4408,6.4,750000.0,,1.2066,0.00901,-0.1092,133.91786903440618,True,0.016908,0.043128,
4408,6.5,750000.0,,1.2138,0.00911,-0.1083,133.23819978046103,True,0.014253,0.043128,
4408,6.6000000000000005,750000.0,,1.2223,0.0092,-0.1076,132.8586956521739,True,0.011978,0.037554,
4408,6.7,750000.0,,1.2297,0.00932,-0.1067,131.9420600858369,True,0.011978,0.037554,
4408,6.800000000000001,750000.0,,1.2416,0.00935,-0.1068,132.79144385026737,True,0.010023,0.0324,
4408,6.9,750000.0,,1.2535,0.00939,-0.1068,133.493077742279,True,0.0083369,0.0324,
4408,7.0,750000.0,,1.2662,0.00936,-0.1066,135.27777777777777,True,0.0083369,0.027735,
4408,7.1000000000000005,750000.0,,1.2789,0.00942,-0.107,135.76433121019107,True,0.0068762,0.027735,
4408,7.2,750000.0,,1.2943,0.0094,-0.1077,137.6914893617021,True,0.0068762,0.027735,
4408,7.300000000000001,750000.0,,1.3053,0.00947,-0.1077,137.8352692713833,True,0.0056078,0.027735,
4408,7.4,750000.0,,1.3176,0.00949,-0.1078,138.84088514225502,True,0.0056078,0.023603,
4408,7.5,750000.0,,1.3343,0.00938,-0.1088,142.2494669509595,True,0.0056078,0.023603,
4408,7.6000000000000005,750000.0,,1.3351,0.0101,-0.1075,132.1881188118812,True,0.0045037,0.023603,
4408,7.7,750000.0,,1.3473,0.01009,-0.1075,133.52824578790882,True,0.0045037,0.023603,
4408,7.800000000000001,750000.0,,1.3594,0.0101,-0.1075,134.59405940594058,True,0.0045037,0.020006,
4408,7.9,750000.0,,1.3715,0.01013,-0.1076,135.3899308983218,True,0.0045037,0.020006,
4408,8.0,750000.0,,1.3837,0.01016,-0.1076,136.19094488188975,True,0.0035433,0.020006,
4408,8.1,750000.0,,1.3957,0.0102,-0.1077,136.83333333333331,True,0.0035433,0.020006,
4408,8.200000000000001,750000.0,,1.4078,0.01025,-0.1078,137.34634146341463,True,0.0035433,0.020006,
4408,8.3,750000.0,,1.42,0.01029,-0.1079,137.9980563654033,True,0.0035433,0.020006,
4408,8.4,750000.0,,1.4321,0.01034,-0.108,138.50096711798838,True,0.0035433,0.020006,
4408,8.5,750000.0,,1.4441,0.01039,-0.108,138.98941289701636,True,0.0035433,0.016908,
4408,8.6,750000.0,,1.4564,0.01043,-0.1082,139.63566634707573,True,0.0035433,0.016908,
4408,8.700000000000001,750000.0,,1.4682,0.01052,-0.1083,139.56273764258555,True,0.0035433,0.016908,
4408,8.8,750000.0,,1.4804,0.01056,-0.1084,140.18939393939394,True,0.0027102,0.016908,
4408,8.9,750000.0,,1.4922,0.01063,-0.1086,140.37629350893695,True,0.0027102,0.016908,
4408,9.0,750000.0,,1.5043,0.0107,-0.1088,140.588785046729,True,0.0027102,0.016908,
4408,9.1,750000.0,,1.516,0.01078,-0.109,140.63079777365493,True,0.0027102,0.016908,
4408,9.200000000000001,750000.0,,1.5276,0.01086,-0.1093,140.66298342541438,True,0.0027102,0.016908,
4408,9.3,750000.0,,1.5387,0.01112,-0.1098,138.37230215827338,True,0.0027102,0.016908,
4408,9.4,750000.0,,1.5501,0.01127,-0.1103,137.54214729370008,True,0.0027102,0.016908,
